google cast app,the google cast be give me option to setup my neighbor chromecast interesting attack vector.,Sat Jun 11 21:51:15 +0000 2016,0.5,0.5,741749665016602624,611215115
google cast app,have you double checked to see if 8track be a google cast ready ? ;,Sat Jun 11 23:15:51 +0000 2016,0.2,0.5,741770953114423296,611231551
google cast app,we suggest try to control content via the google cast when this hens.,Sat Jun 11 23:35:19 +0000 2016,0.0,0.0,741775854200590336,611233519
google cast app,videox video and tv cast for google chromecast,Sun Jun 12 16:35:14 +0000 2016,0.0,0.0,742032521727246336,612163514
google cast app,batman the telltale series screenshot and initial cast reveal the,Sun Jun 12 16:41:45 +0000 2016,0.0,0.0,742034164594008064,612164145
google cast app,get the now watch hamilton cast s thrilling to,Mon Jun 13 03:16:17 +0000 2016,0.26212121212121214,0.6666666666666666,742193849607573504,613031617
google cast app,it look like cinemabox be not a cast ready,Mon Jun 13 18:31:11 +0000 2016,0.1,0.1,742424092335321089,613183111
google cast app,using google cast  flixster video icon takes me to flixster,Mon Jun 13 19:01:03 +0000 2016,0.0,0.0,742431605831127040,613190103
google cast app,secret on google fiber tvs? how to use the install google extension  google cast . go to any website and click on the extension,Tue Jun 14 01:03:21 +0000 2016,-0.4,0.7,742522783121342468,614010321
google cast app,google unveils springboard and redesigned google sites in new early adopter program  venturebeat,Tue Jun 14 03:36:31 +0000 2016,0.11818181818181818,0.37727272727272726,742561326598389760,614033631
google cast app,feature request new  for audio receive. use old phone w speakers,Tue Jun 14 07:39:12 +0000 2016,0.11818181818181818,0.32727272727272727,742622400148340736,614073912
google cast app,have you try control content via the google cast instead after you initiate a cast session?,Tue Jun 14 16:28:32 +0000 2016,0.0,0.0,742755613906743296,614162832
google cast app,hold on,Tue Jun 14 21:48:41 +0000 2016,0.0,0.0,742836180912381952,614214841
google cast app,google cast for free download be there a way to chromecast video from vimeo?,Wed Jun 15 00:03:12 +0000 2016,0.4,0.8,742870035115442176,615000312
google cast app,just release cast controller,Wed Jun 15 09:31:06 +0000 2016,0.4,0.8,743012948793274368,615093106
google cast app,be you try to set up your chromecast for the first time? have you try used the google cast on a mobile device?,Wed Jun 15 17:52:15 +0000 2016,0.25,0.3333333333333333,743139069174157312,615175215
google cast app,missy +,Thu Jun 16 11:48:22 +0000 2016,0.0,0.0,743409881584009217,616114822
google cast app,you can use our power cast for cast your content,Thu Jun 16 18:17:14 +0000 2016,0.0,0.0,743507742799732736,616181714
google cast app,what s wrong with cast through chromecast,Thu Jun 16 21:03:10 +0000 2016,-0.5,0.9,743549504411013120,616210310
google cast app,hello its me share them with the cast and crew,Thu Jun 16 22:37:38 +0000 2016,0.0,0.0,743573275171688448,616223738
google cast app,a more realistic dream connect my android to my google cast to control a session launch on my desktop like can.,Fri Jun 17 02:03:53 +0000 2016,0.3333333333333333,0.41666666666666663,743625179012620288,617020353
google cast app,piss off my google chrome cast isn t functioning for my netflix so i have to sit with this macbook over heating on my lap,Sat Jun 18 02:36:50 +0000 2016,0.0,0.0,743995858752942080,618023650
google cast app,how to set up chromecast with google cast,Sat Jun 18 07:42:21 +0000 2016,0.0,0.0,744072744170553344,618074221
google cast app,how to set up chromecast with google cast,Sat Jun 18 07:42:22 +0000 2016,0.0,0.0,744072750759817216,618074222
google cast app,there be an option to cast android screen on google cast used which we can cast all jio content to our tv,Sat Jun 18 09:04:29 +0000 2016,0.0,0.0,744093416791883777,618090429
google cast app,buy a google cast tv? better have your smartphone handy go to,Sat Jun 18 19:06:59 +0000 2016,0.55,0.7,744245038595584000,618190659
google cast app,in order to cast from my laptop,Sat Jun 18 21:43:24 +0000 2016,0.0,0.0,744284403774300160,618214324
google cast app,some usb cable will be compatible but with the google cast specifically,Sun Jun 19 08:28:51 +0000 2016,0.0,0.0,744446835285172224,619082851
google cast app,what s problem in chromecast last editionalway didn t ear in device by google cast ??,Sun Jun 19 17:06:16 +0000 2016,0.0,0.06666666666666667,744577048031731712,619170616
google cast app,to all the cast and crew of ltn s addams family i will never forget you.,Mon Jun 20 00:39:07 +0000 2016,0.0,0.0,744691010416979970,620003907
google cast app,thank fot update your because netflix now completely stop work with google chrom cast bad developer,Mon Jun 20 10:38:44 +0000 2016,-0.13333333333333328,0.4222222222222222,744841910502756352,620103844
google cast app,you should be able to pause content via the google cast under the device tab while you be casting.,Mon Jun 20 16:36:15 +0000 2016,0.5,0.625,744931882073128960,620163615
google cast app,to clarify,Mon Jun 20 16:54:53 +0000 2016,0.1875,0.48124999999999996,744936571279859712,620165453
google cast app,ah,Mon Jun 20 18:48:38 +0000 2016,0.15,0.35,744965199468306437,620184838
google cast app,league cast to listen to favourite rl podcast n rl internet radio in 1 place,Mon Jun 20 21:24:05 +0000 2016,0.0,0.0,745004317833306112,620212405
google cast app,google cast for free download vlc 3.0 nightly touch base with kind of working chromecast support,Tue Jun 21 00:03:48 +0000 2016,0.06666666666666665,0.9,745044511152312320,621000348
google cast app,google cast by google,Tue Jun 21 04:39:45 +0000 2016,0.0,0.0,745113957984174081,621043945
google cast app,i hate the  with google chrome cast because if i go away for a little bit,Tue Jun 21 06:58:09 +0000 2016,-0.49375,0.7,745148787769778176,621065809
google cast app,playstation vue will launch for android phone and tablet next week with cast,Tue Jun 21 18:45:21 +0000 2016,0.0,0.0,745326761039171585,621184521
google cast app,do you have the google cast ?,Wed Jun 22 13:39:48 +0000 2016,0.0,0.0,745612253974659076,622133948
google cast app,when do this issue begin? be your google cast up to date? have you reboot your router and chromecast?,Wed Jun 22 17:09:28 +0000 2016,0.0,0.0,745665015051583488,622170928
google cast app,have you try pause content via the google cast under your device tab when this hens?,Wed Jun 22 20:48:24 +0000 2016,0.0,0.0,745720113962311680,622204824
google cast app,i cleared stage 100 1!want to play the sailor moon puzzle game with me? io android,Wed Jun 22 20:56:31 +0000 2016,-0.4,0.4,745722154201812992,622205631
google cast app,there s a chromecast pin on my tv screen and picture be show up,Wed Jun 22 21:54:12 +0000 2016,0.0,0.0,745736672286019584,622215412
google cast app,you need to have a google chrome for,Thu Jun 23 02:51:53 +0000 2016,0.2130681818181818,0.45454545454545453,745811587798228993,623025153
google cast app,google cast 1.16.1403,Thu Jun 23 06:15:38 +0000 2016,0.0,0.0,745862863357681668,623061538
google cast app,support deze ook google cast ?,Thu Jun 23 07:37:21 +0000 2016,0.0,0.0,745883426901868544,623073721
google cast app,in my google cast there no search box like the one in photo its very difficult to find an i use iphone,Thu Jun 23 14:20:33 +0000 2016,-0.65,1.0,745984897660125184,623142033
google cast app,open google cast ; select your chromecast device ; setting ; select your wifi network. we hope this helps.,Thu Jun 23 17:02:07 +0000 2016,0.25,0.75,746025554588082176,623170207
google cast app,when will you all add google cast capability to the,Thu Jun 23 20:53:23 +0000 2016,0.0,0.0,746083755761106944,623205323
google cast app,google chrome cast thru the cbs work great! all 4 camera plus quad view!,Thu Jun 23 23:19:26 +0000 2016,1.0,0.75,746120511151693824,623231926
google cast app,google chrome cast thru the cbs work great! all 4 camera plus quad view!,Thu Jun 23 23:33:31 +0000 2016,1.0,0.75,746124054223065088,623233331
google cast app,glee cast feat. gwyneth paltrow  kiss | streaming on download android,Fri Jun 24 13:20:12 +0000 2016,0.0,0.0,746332094255665153,624132012
google cast app,finally. guide on tablet,Fri Jun 24 19:03:08 +0000 2016,0.0,1.0,746418398410702848,624190308
google cast app,take 2  good news go90 now has google cast enabled. bad news sports content,Fri Jun 24 19:29:57 +0000 2016,-0.015909090909090887,0.5166666666666666,746425145217036290,624192957
google cast app,take 2  good news go90 now has google cast enabled. bad news sports content,Fri Jun 24 22:22:28 +0000 2016,0.04545454545454549,0.5888888888888889,746468561237905408,624222228
google cast app,free  gives you 3d ; ! le  android,Fri Jun 24 23:25:32 +0000 2016,0.5,0.8,746484434820489216,624232532
google cast app,google cast be now available on andronexus store,Sat Jun 25 09:14:55 +0000 2016,0.4,0.4,746632754633244672,625091455
google cast app,update google cast 1.16.7 on nexus 5 . detail,Sat Jun 25 12:56:18 +0000 2016,0.0,0.0,746688470316261376,625125618
google cast app,can finally sign in on  to catch up on the eps not on ondemand! and i can use google cast to watch on tv!,Sat Jun 25 22:48:06 +0000 2016,0.0,1.0,746837399280324608,625224806
google cast app,google cast android be now available at repository.,Sat Jun 25 23:19:42 +0000 2016,0.4,0.4,746845353291427841,625231942
google cast app,all i want be an update that make it a general google cast target from any .,Sat Jun 25 23:51:20 +0000 2016,0.05000000000000002,0.5,746853312163647488,625235120
google cast app,if you use bing instead of google on the tv cast it will work. for some reason google win t work,Sun Jun 26 15:45:29 +0000 2016,0.0,0.0,747093432770895872,626154529
google cast app,will there ever be a proper android tv or google cast support for  \,Sun Jun 26 17:10:04 +0000 2016,-0.125,0.55,747114717630631941,626171004
google cast app,how can i stream from the south park via google chrome? s as video;tv cast and google cast be not work properly,Sun Jun 26 20:17:45 +0000 2016,0.0,0.1,747161950082203649,626201745
google cast app,have you try to disconnect the cast session via the google cast ?,Mon Jun 27 00:26:20 +0000 2016,0.0,0.0,747224509145550849,627002620
google cast app,what issue be you have with the google cast ? can we help?,Mon Jun 27 00:37:10 +0000 2016,0.0,0.0,747227236600807426,627003710
google cast app,i use google cast. but i get a you tube error so i guess be not an issue with my cast .,Mon Jun 27 01:10:42 +0000 2016,0.0,0.0,747235673762062336,627011042
google cast app,it seem to cast ok from a movie i use but not when i try google photo or mirror function. it used to work fine,Mon Jun 27 06:11:08 +0000 2016,0.45833333333333337,0.5,747311279556091904,627061108
google cast app,google launch cast for education,Mon Jun 27 16:02:04 +0000 2016,0.5,0.9,747459992567984132,627160204
google cast app,google launch cast for education,Mon Jun 27 16:05:41 +0000 2016,0.0,0.0,747460903629643777,627160541
google cast app,google launch cast for education,Mon Jun 27 16:05:53 +0000 2016,0.0,0.0,747460955072659456,627160553
google cast app,google launch cast for education,Mon Jun 27 16:14:05 +0000 2016,0.0,0.0,747463016615129090,627161405
google cast app,google just announce google cast for education chrome to beam content to student screen,Mon Jun 27 16:15:35 +0000 2016,0.0,0.0,747463395637661696,627161535
google cast app,the sincerest form of flattery,Mon Jun 27 16:15:52 +0000 2016,0.25,0.25,747463467154694144,627161552
google cast app,google launch cast for education,Mon Jun 27 16:16:01 +0000 2016,0.0,0.0,747463506606297089,627161601
google cast app,google just announce google cast for education chrome to beam content to student screen,Mon Jun 27 16:22:38 +0000 2016,0.0,0.0,747465168989261825,627162238
google cast app,google announce new education tool cast for education,Mon Jun 27 16:26:29 +0000 2016,0.13636363636363635,0.45454545454545453,747466137940594688,627162629
google cast app,google announce new education tool cast for education,Mon Jun 27 16:27:37 +0000 2016,0.13636363636363635,0.45454545454545453,747466423895728128,627162737
google cast app,fab update today to google form and cast for kid on chromebooks.,Mon Jun 27 16:28:18 +0000 2016,0.0,0.0,747466595153252352,627162818
google cast app,new google cast for ed,Mon Jun 27 16:31:36 +0000 2016,0.2681818181818182,0.6272727272727273,747467427127123968,627163136
google cast app,new google cast for ed,Mon Jun 27 16:33:25 +0000 2016,0.2681818181818182,0.6272727272727273,747467883958177793,627163325
google cast app,launch cast for,Mon Jun 27 16:35:22 +0000 2016,0.0,0.0,747468373638914048,627163522
google cast app,have you try control content via the google cast under the device tab?,Mon Jun 27 16:36:59 +0000 2016,0.0,0.0,747468780587073536,627163659
google cast app,we suggest directly reach out to the you be inquiring about and confirm if they have google cast support.,Mon Jun 27 16:37:45 +0000 2016,0.1,0.4,747468974145822720,627163745
google cast app,class collaboration just get easier w the google cast for education !,Mon Jun 27 17:05:57 +0000 2016,0.0,0.0,747476070669049856,627170557
google cast app,venturebeat google launch cast for education,Mon Jun 27 17:09:42 +0000 2016,0.0,0.0,747477014836281344,627170942
google cast app,google cast 4 ed,Mon Jun 27 17:33:30 +0000 2016,0.5,0.8,747483003933294592,627173330
google cast app,google cast 4 ed,Mon Jun 27 17:37:12 +0000 2016,0.5,0.8,747483934259183616,627173712
google cast app,this be great! expedition,Mon Jun 27 17:42:13 +0000 2016,1.0,0.75,747485196769865729,627174213
google cast app,do you know if i must use google classroom to use cast? or be the ; chrome enough?,Mon Jun 27 17:42:25 +0000 2016,0.0,0.5,747485247734951936,627174225
google cast app,sell on your | google launch cast for education,Mon Jun 27 17:55:56 +0000 2016,0.0,0.0,747488650791952384,627175556
google cast app,google launch cast for education quiz in form cardboard expedition for android,Mon Jun 27 18:13:28 +0000 2016,0.0,0.0,747493061077393408,627181328
google cast app,launch cast for education,Mon Jun 27 18:21:04 +0000 2016,0.5,0.5,747494974682390528,627182104
google cast app,very interested in the google cast . can t wait to try it out!,Mon Jun 27 18:29:46 +0000 2016,0.40625,0.65,747497163794440192,627182946
google cast app,just saw a demo of  cast 4 edu cool stuff ; free! download free so ts;ss can share their work,Mon Jun 27 18:32:32 +0000 2016,0.4166666666666667,0.75,747497859902148608,627183232
google cast app,field trip with expedition for student,Mon Jun 27 18:40:24 +0000 2016,0.0,0.0,747499840918126593,627184024
google cast app,field trip with expedition for student,Mon Jun 27 18:43:30 +0000 2016,0.0,0.0,747500621234790400,627184330
google cast app,edu release cast for education,Mon Jun 27 19:15:35 +0000 2016,0.0,0.0,747508696444440576,627191535
google cast app,new tool announced. expedition,Mon Jun 27 19:22:33 +0000 2016,0.13636363636363635,0.45454545454545453,747510449214734340,627192233
google cast app,venturebeat  google launches cast for education,Mon Jun 27 19:47:40 +0000 2016,0.0,0.0,747516768156028928,627194740
google cast app,from venturebeat google launch cast for education,Mon Jun 27 19:48:01 +0000 2016,0.0,0.0,747516855800205313,627194801
google cast app,google cast sdk version 3 released for android and io have release the 3.0 versio,Mon Jun 27 19:56:08 +0000 2016,0.0,0.0,747518897910349825,627195608
google cast app,google cast sdk version 3 released for android and io google have release the 3.0 version of its google cas,Mon Jun 27 19:56:27 +0000 2016,0.0,0.0,747518977551671296,627195627
google cast app,google cast sdk version 3 released for android and io google have release,Mon Jun 27 19:56:28 +0000 2016,0.0,0.0,747518981989269504,627195628
google cast app,google cast sdk version 3 released for android and io,Mon Jun 27 19:56:30 +0000 2016,0.0,0.0,747518989769703425,627195630
google cast app,google cast sdk version 3 released for android and io,Mon Jun 27 19:56:33 +0000 2016,0.0,0.0,747519002512023552,627195633
google cast app,google cast sdk version 3 released for android and io google have release the 3.0 version of its g,Mon Jun 27 19:56:33 +0000 2016,0.0,0.0,747519006051958785,627195633
google cast app,google cast sdk version 3 released for android and io google have release the 3.0 version of it,Mon Jun 27 19:56:38 +0000 2016,0.0,0.0,747519026599886849,627195638
google cast app,google cast sdk version 3 released for android and io,Mon Jun 27 19:57:07 +0000 2016,0.0,0.0,747519146577952768,627195707
google cast app,google cast sdk version 3 released for android and io via android central,Mon Jun 27 19:57:16 +0000 2016,0.0,0.25,747519184288899072,627195716
google cast app,google cast sdk version 3 released for android and io,Mon Jun 27 19:57:17 +0000 2016,0.0,0.0,747519190542651393,627195717
google cast app,google cast sdk version 3 released for android and io,Mon Jun 27 19:57:18 +0000 2016,0.0,0.0,747519192107147264,627195718
google cast app,google cast sdk version 3 released for android and io,Mon Jun 27 19:57:19 +0000 2016,0.0,0.0,747519195575787520,627195719
google cast app,google cast sdk version 3 released for android and io google have release the 3.0 version of its,Mon Jun 27 19:57:24 +0000 2016,0.0,0.0,747519219797884929,627195724
google cast app,google cast sdk version 3 released for android and io via,Mon Jun 27 19:57:24 +0000 2016,0.0,0.0,747519217511989249,627195724
google cast app,google cast sdk version 3 released for android and io,Mon Jun 27 19:57:34 +0000 2016,0.0,0.0,747519258913964032,627195734
google cast app,google cast sdk version 3 released for android and ioscentral  android forums,Mon Jun 27 19:59:19 +0000 2016,0.0,0.25,747519701945810944,627195919
google cast app,androidcentral google cast sdk version 3 released for android and io,Mon Jun 27 19:59:26 +0000 2016,0.0,0.0,747519731817713664,627195926
google cast app,google cast sdk version 3 released for android and iosgoogle have release the 3.0 version of its google cast sdk,Mon Jun 27 20:00:21 +0000 2016,0.0,0.0,747519960520462336,627200021
google cast app,google launch cast for education,Mon Jun 27 20:00:42 +0000 2016,0.0,0.0,747520046646300672,627200042
google cast app,google cast sdk version 3 released for android and io,Mon Jun 27 20:01:40 +0000 2016,0.0,0.0,747520290972897282,627200140
google cast app,venturebeat  google launches cast for education,Mon Jun 27 20:03:09 +0000 2016,0.0,0.0,747520664077242368,627200309
google cast app,google cast sdk version 3 released for android and io google have release the 3.0 version,Mon Jun 27 20:05:16 +0000 2016,0.0,0.0,747521196594446341,627200516
google cast app,google cast sdk version 3 released for android and io,Mon Jun 27 20:08:06 +0000 2016,0.0,0.0,747521912608329728,627200806
google cast app,google have release the 3.0 version of its google cast sdk for android and io developers. the update tool w,Mon Jun 27 20:12:33 +0000 2016,0.0,0.0,747523029576654848,627201233
google cast app,google cast sdk version 3 released for android and io,Mon Jun 27 20:14:18 +0000 2016,0.0,0.0,747523469697490944,627201418
google cast app,google cast sdk version 3 released for android and io at,Mon Jun 27 20:16:20 +0000 2016,0.0,0.0,747523982254084097,627201620
google cast app,android news  google cast sdk version 3 released for android and ios,Mon Jun 27 20:18:26 +0000 2016,0.0,0.0,747524510065238018,627201826
google cast app,google launch cast for education,Mon Jun 27 20:30:36 +0000 2016,0.0,0.0,747527571248652288,627203036
google cast app,google cast for education be a free chrome that allow student and teacher to share their..,Mon Jun 27 20:31:33 +0000 2016,0.4,0.8,747527810487623680,627203133
google cast app,google cast sdk version 3 released for and io . read more,Mon Jun 27 20:36:11 +0000 2016,0.5,0.5,747528978563366912,627203611
google cast app,google launch cast for,Mon Jun 27 21:01:14 +0000 2016,0.0,0.0,747535280987643904,627210114
google cast app,new google cast for education  can t wait to check it out.,Mon Jun 27 21:02:22 +0000 2016,0.13636363636363635,0.45454545454545453,747535566242209792,627210222
google cast app,3 new release from,Mon Jun 27 21:04:24 +0000 2016,0.13636363636363635,0.45454545454545453,747536079813677057,627210424
google cast app,news | america  it s called google cast for education,Mon Jun 27 21:10:43 +0000 2016,0.0,0.0,747537668658110464,627211043
google cast app,new google cast for education  can t wait to check it out.,Mon Jun 27 21:11:18 +0000 2016,0.13636363636363635,0.45454545454545453,747537813999091713,627211118
google cast app,google cast for education google cast for education be finally release today in open beta. this allow,Mon Jun 27 21:22:14 +0000 2016,0.0,0.75,747540565705654272,627212214
google cast app,google have release the 3.0 version of its google cast sdk for android and io develop,Mon Jun 27 21:23:52 +0000 2016,0.0,0.0,747540977871691776,627212352
